R=1.100000,C=0.050000,dt=0.010000
697,2.970144e-001,2.970144e-001,0
698,2.969995e-001,2.969995e-001,0
699,2.969847e-001,2.969847e-001,0
700,2.969699e-001,2.969699e-001,0
701,2.969550e-001,2.969550e-001,0
702,2.969402e-001,2.969402e-001,0
703,2.969253e-001,2.969253e-001,0
704,2.969105e-001,2.969105e-001,0
705,2.968957e-001,2.968957e-001,0
706,2.968808e-001,2.968808e-001,0
707,2.968660e-001,2.968660e-001,0
708,2.968511e-001,2.968511e-001,0
709,2.968363e-001,2.968363e-001,0
710,2.968214e-001,2.968214e-001,0
711,2.968066e-001,2.968066e-001,0
712,2.967918e-001,2.967918e-001,0
713,2.967769e-001,2.967769e-001,0
714,2.967621e-001,2.967621e-001,0
715,2.967472e-001,2.967472e-001,0
716,2.967324e-001,2.967324e-001,0
717,2.967176e-001,2.967176e-001,0
718,2.967027e-001,2.967027e-001,0
719,2.966879e-001,2.966879e-001,0
720,2.966730e-001,2.966730e-001,0
721,2.966582e-001,2.966582e-001,0
722,2.966433e-001,2.966433e-001,0
723,2.966285e-001,2.966285e-001,0
724,2.966137e-001,2.966137e-001,0
725,2.965988e-001,2.965988e-001,0
726,2.965840e-001,2.965840e-001,0
727,2.965691e-001,2.965691e-001,0
728,2.965543e-001,2.965543e-001,0
729,2.965395e-001,2.965395e-001,0
730,2.965246e-001,2.965246e-001,0
731,2.965098e-001,2.965098e-001,0
732,2.964949e-001,2.964949e-001,0
733,2.964801e-001,2.964801e-001,0
734,2.964653e-001,2.964653e-001,0
735,2.964505e-001,2.964505e-001,0
736,2.964357e-001,2.964357e-001,0
737,2.964208e-001,2.964208e-001,0
738,2.964060e-001,2.964060e-001,0
739,2.963912e-001,2.963912e-001,0
740,2.963764e-001,2.963764e-001,0
741,2.963616e-001,2.963616e-001,0
742,2.963468e-001,2.963468e-001,0
743,2.963320e-001,2.963320e-001,0
744,2.963172e-001,2.963172e-001,0
745,2.963023e-001,2.963023e-001,0
746,2.962875e-001,2.962875e-001,0
747,2.962727e-001,2.962727e-001,0
748,2.962579e-001,2.962579e-001,0
749,2.962431e-001,2.962431e-001,0
750,2.962283e-001,2.962283e-001,0
751,2.962135e-001,2.962135e-001,0
752,2.961987e-001,2.961987e-001,0
753,2.961839e-001,2.961839e-001,0
754,2.961690e-001,2.961690e-001,0
755,2.961542e-001,2.961542e-001,0
756,2.961394e-001,2.961394e-001,0
757,2.961246e-001,2.961246e-001,0
758,2.961098e-001,2.961098e-001,0
759,2.960950e-001,2.960950e-001,0
760,2.960802e-001,2.960802e-001,0
761,2.960654e-001,2.960654e-001,0
762,2.960505e-001,2.960505e-001,0
763,2.960357e-001,2.960357e-001,0
764,2.960209e-001,2.960209e-001,0
765,2.960061e-001,2.960061e-001,0
766,2.959913e-001,2.959913e-001,0
767,2.959765e-001,2.959765e-001,0
768,2.959617e-001,2.959617e-001,0
769,2.959469e-001,2.959469e-001,0
770,2.959321e-001,2.959321e-001,0
771,2.959172e-001,2.959172e-001,0
772,2.959024e-001,2.959024e-001,0
773,2.958876e-001,2.958876e-001,0
774,2.958728e-001,2.958728e-001,0
775,2.958581e-001,2.958581e-001,0
776,2.958433e-001,2.958433e-001,0
777,2.958285e-001,2.958285e-001,0
778,2.958137e-001,2.958137e-001,0
779,2.957989e-001,2.957989e-001,0
780,2.957841e-001,2.957841e-001,0
781,2.957694e-001,2.957694e-001,0
782,2.957546e-001,2.957546e-001,0
783,2.957398e-001,2.957398e-001,0
784,2.957250e-001,2.957250e-001,0
785,2.957102e-001,2.957102e-001,0
786,2.956955e-001,2.956955e-001,0
787,2.956807e-001,2.956807e-001,0
788,2.956659e-001,2.956659e-001,0
789,2.956511e-001,2.956511e-001,0
790,2.956363e-001,2.956363e-001,0
791,2.956215e-001,2.956215e-001,0
792,2.956068e-001,2.956068e-001,0
793,2.955920e-001,2.955920e-001,0
794,2.955772e-001,2.955772e-001,0
795,2.955624e-001,2.955624e-001,0
796,2.955476e-001,2.955476e-001,0
797,2.955329e-001,2.955329e-001,0
798,2.955181e-001,2.955181e-001,0
799,2.955033e-001,2.955033e-001,0
800,2.954885e-001,2.954885e-001,0
801,2.954737e-001,2.954737e-001,0
802,2.954589e-001,2.954589e-001,0
803,2.954442e-001,2.954442e-001,0
804,2.954294e-001,2.954294e-001,0
805,2.954146e-001,2.954146e-001,0
806,2.953998e-001,2.953998e-001,0
807,2.953850e-001,2.953850e-001,0
808,2.953703e-001,2.953703e-001,0
809,2.953555e-001,2.953555e-001,0
810,2.953407e-001,2.953407e-001,0
811,2.953259e-001,2.953259e-001,0
812,2.953111e-001,2.953111e-001,0
813,2.952963e-001,2.952963e-001,0
814,2.952816e-001,2.952816e-001,0
815,2.952668e-001,2.952668e-001,0
816,2.952521e-001,2.952521e-001,0
817,2.952373e-001,2.952373e-001,0
818,2.952226e-001,2.952226e-001,0
819,2.952078e-001,2.952078e-001,0
820,2.951930e-001,2.951930e-001,0
821,2.951783e-001,2.951783e-001,0
822,2.951635e-001,2.951635e-001,0
823,2.951488e-001,2.951488e-001,0
824,2.951340e-001,2.951340e-001,0
825,2.951193e-001,2.951193e-001,0
826,2.951045e-001,2.951045e-001,0
827,2.950898e-001,2.950898e-001,0
828,2.950750e-001,2.950750e-001,0
829,2.950603e-001,2.950603e-001,0
830,2.950455e-001,2.950455e-001,0
831,2.950308e-001,2.950308e-001,0
832,2.950160e-001,2.950160e-001,0
833,2.950013e-001,2.950013e-001,0
834,2.949865e-001,2.949865e-001,0
835,2.949718e-001,2.949718e-001,0
836,2.949570e-001,2.949570e-001,0
837,2.949423e-001,2.949423e-001,0
838,2.949275e-001,2.949275e-001,0
839,2.949128e-001,2.949128e-001,0
840,2.948980e-001,2.948980e-001,0
841,2.948833e-001,2.948833e-001,0
842,2.948685e-001,2.948685e-001,0
843,2.948537e-001,2.948537e-001,0
844,2.948390e-001,2.948390e-001,0
845,2.948242e-001,2.948242e-001,0
846,2.948095e-001,2.948095e-001,0
847,2.947947e-001,2.947947e-001,0
848,2.947800e-001,2.947800e-001,0
849,2.947652e-001,2.947652e-001,0
850,2.947505e-001,2.947505e-001,0
851,2.947357e-001,2.947357e-001,0
852,2.947210e-001,2.947210e-001,0
853,2.947062e-001,2.947062e-001,0
854,2.946915e-001,2.946915e-001,0
855,2.946768e-001,2.946768e-001,0
856,2.946620e-001,2.946620e-001,0
857,2.946473e-001,2.946473e-001,0
858,2.946326e-001,2.946326e-001,0
859,2.946179e-001,2.946179e-001,0
860,2.946031e-001,2.946031e-001,0
861,2.945884e-001,2.945884e-001,0
862,2.945737e-001,2.945737e-001,0
863,2.945590e-001,2.945590e-001,0
864,2.945442e-001,2.945442e-001,0
865,2.945295e-001,2.945295e-001,0
866,2.945148e-001,2.945148e-001,0
867,2.945001e-001,2.945001e-001,0
868,2.944854e-001,2.944854e-001,0
869,2.944706e-001,2.944706e-001,0
870,2.944559e-001,2.944559e-001,0
871,2.944412e-001,2.944412e-001,0
872,2.944265e-001,2.944265e-001,0
873,2.944117e-001,2.944117e-001,0
874,2.943970e-001,2.943970e-001,0
875,2.943823e-001,2.943823e-001,0
876,2.943676e-001,2.943676e-001,0
877,2.943529e-001,2.943529e-001,0
878,2.943381e-001,2.943381e-001,0
879,2.943234e-001,2.943234e-001,0
880,2.943087e-001,2.943087e-001,0
881,2.942940e-001,2.942940e-001,0
882,2.942792e-001,2.942792e-001,0
883,2.942645e-001,2.942645e-001,0
884,2.942498e-001,2.942498e-001,0
885,2.942351e-001,2.942351e-001,0
886,2.942204e-001,2.942204e-001,0
887,2.942056e-001,2.942056e-001,0
888,2.941909e-001,2.941909e-001,0
889,2.941762e-001,2.941762e-001,0
890,2.941615e-001,2.941615e-001,0
891,2.941467e-001,2.941467e-001,0
892,2.941320e-001,2.941320e-001,0
893,2.941173e-001,2.941173e-001,0
894,2.941026e-001,2.941026e-001,0
895,2.940879e-001,2.940879e-001,0
896,2.940732e-001,2.940732e-001,0
897,2.940585e-001,2.940585e-001,0
898,2.940438e-001,2.940438e-001,0
899,2.940291e-001,2.940291e-001,0
900,2.940144e-001,2.940144e-001,0
901,2.939997e-001,2.939997e-001,0
902,2.939850e-001,2.939850e-001,0
903,2.939703e-001,2.939703e-001,0
904,2.939556e-001,2.939556e-001,0
905,2.939409e-001,2.939409e-001,0
906,2.939262e-001,2.939262e-001,0
907,2.939115e-001,2.939115e-001,0
908,2.938969e-001,2.938969e-001,0
909,2.938822e-001,2.938822e-001,0
910,2.938675e-001,2.938675e-001,0
911,2.938528e-001,2.938528e-001,0
912,2.938381e-001,2.938381e-001,0
913,2.938234e-001,2.938234e-001,0
914,2.938087e-001,2.938087e-001,0
915,2.937940e-001,2.937940e-001,0
916,2.937793e-001,2.937793e-001,0
917,2.937646e-001,2.937646e-001,0
918,2.937499e-001,2.937499e-001,0
919,2.937352e-001,2.937352e-001,0
920,2.937205e-001,2.937205e-001,0
921,2.937059e-001,2.937059e-001,0
922,2.936912e-001,2.936912e-001,0
923,2.936765e-001,2.936765e-001,0
924,2.936618e-001,2.936618e-001,0
925,2.936471e-001,2.936471e-001,0
926,2.936324e-001,2.936324e-001,0
927,2.936177e-001,2.936177e-001,0
928,2.936030e-001,2.936030e-001,0
929,2.935883e-001,2.935883e-001,0
930,2.935736e-001,2.935736e-001,0
931,2.935589e-001,2.935589e-001,0
932,2.935442e-001,2.935442e-001,0
933,2.935295e-001,2.935295e-001,0
934,2.935148e-001,2.935148e-001,0
935,2.935002e-001,2.935002e-001,0
936,2.934855e-001,2.934855e-001,0
937,2.934708e-001,2.934708e-001,0
938,2.934562e-001,2.934562e-001,0
939,2.934415e-001,2.934415e-001,0
940,2.934268e-001,2.934268e-001,0
941,2.934122e-001,2.934122e-001,0
942,2.933975e-001,2.933975e-001,0
943,2.933829e-001,2.933829e-001,0
944,2.933682e-001,2.933682e-001,0
945,2.933535e-001,2.933535e-001,0
946,2.933389e-001,2.933389e-001,0
947,2.933242e-001,2.933242e-001,0
948,2.933095e-001,2.933095e-001,0
949,2.932949e-001,2.932949e-001,0
950,2.932802e-001,2.932802e-001,0
951,2.932656e-001,2.932656e-001,0
952,2.932509e-001,2.932509e-001,0
953,2.932362e-001,2.932362e-001,0
954,2.932216e-001,2.932216e-001,0
955,2.932069e-001,2.932069e-001,0
956,2.931922e-001,2.931922e-001,0
957,2.931776e-001,2.931776e-001,0
958,2.931629e-001,2.931629e-001,0
959,2.931482e-001,2.931482e-001,0
960,2.931336e-001,2.931336e-001,0
961,2.931189e-001,2.931189e-001,0
962,2.931043e-001,2.931043e-001,0
963,2.930896e-001,2.930896e-001,0
964,2.930749e-001,2.930749e-001,0
965,2.930603e-001,2.930603e-001,0
966,2.930456e-001,2.930456e-001,0
967,2.930309e-001,2.930309e-001,0
968,2.930163e-001,2.930163e-001,0
969,2.930016e-001,2.930016e-001,0
970,2.929870e-001,2.929870e-001,0
971,2.929723e-001,2.929723e-001,0
972,2.929576e-001,2.929576e-001,0
973,2.929430e-001,2.929430e-001,0
974,2.929283e-001,2.929283e-001,0
975,2.929136e-001,2.929136e-001,0
976,2.928990e-001,2.928990e-001,0
977,2.928843e-001,2.928843e-001,0
978,2.928697e-001,2.928697e-001,0
979,2.928551e-001,2.928551e-001,0
980,2.928405e-001,2.928405e-001,0
981,2.928258e-001,2.928258e-001,0
982,2.928112e-001,2.928112e-001,0
983,2.927966e-001,2.927966e-001,0
984,2.927819e-001,2.927819e-001,0
985,2.927673e-001,2.927673e-001,0
986,2.927527e-001,2.927527e-001,0
987,2.927380e-001,2.927380e-001,0
988,2.927234e-001,2.927234e-001,0
989,2.927088e-001,2.927088e-001,0
990,2.926941e-001,2.926941e-001,0
991,2.926795e-001,2.926795e-001,0
992,2.926649e-001,2.926649e-001,0
993,2.926502e-001,2.926502e-001,0
994,2.926356e-001,2.926356e-001,0
995,2.926210e-001,2.926210e-001,0
996,2.926063e-001,2.926063e-001,0
997,2.925917e-001,2.925917e-001,0
998,2.925771e-001,2.925771e-001,0
999,2.925624e-001,2.925624e-001,0
